aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:48
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:49
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:50
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:51
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:52
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:53
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:54
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:55
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:56
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:57
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:58
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:35:59
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:36:00
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:36:01
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:36:02
aa,ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-ProductId: 1001 Quantity: 6 Amount: 18-ProductId: 1004 Quantity: 3 Amount: 6-,24.0,cash,2022-10-26 22:36:03
